ID;ID_Ocorrencia;Cidade;AeroPorto;Data;Hora;Falha_Ocorrencia;Modelo;Tipo_Motor;Fato_Contribuinte;Aspector;Ano
82858;82858;MS;CAMPO GRANDE;03/12/2023;01:00:00;COLISÃO COM AVE;ERJ 190-400;JATO;Sem Informaçao;Sem Informaçao;2023
82857;82857;PR;FOZ DO IGUAÇU;18/12/2023;02:32:00;COLISÃO COM AVE;ERJ 190-200 IGW;JATO;Sem Informaçao;Sem Informaçao;2023
82856;82856;RS;PORTO ALEGRE;19/12/2023;20:33:00;COLISÃO COM AVE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82855;82855;BA;SALVADOR;18/12/2023;13:56:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82854;82854;PR;LONDRINA;30/11/2023;00:40:00;COLISÃO COM AVE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82853;82853;SP;SÃO PAULO;14/12/2023;17:38:00;COLISÃO COM AVE;737-76N;JATO;Sem Informaçao;Sem Informaçao;2023
82852;82852;PR;FOZ DO IGUAÇU;13/12/2023;02:15:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82851;82851;SC;JAGUARUNA;09/11/2023;22:40:00;COLISÃO COM AVE;A320-271N;JATO;Sem Informaçao;Sem Informaçao;2023
82850;82850;RJ;RIO DE JANEIRO;12/12/2023;22:00:00;COLISÃO COM AVE;737-7K5;JATO;Sem Informaçao;Sem Informaçao;2023
82849;82849;RJ;RIO DE JANEIRO;12/12/2023;21:54:00;COLISÃO COM AVE;B737-8 MAX;NULL;Sem Informaçao;Sem Informaçao;2023
82848;82848;RS;PELOTAS;17/12/2023;18:40:00;COLISÃO COM AVE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82847;82847;SP;GUARULHOS;17/12/2023;02:43:00;COLISÃO COM AVE;A320-232;JATO;Sem Informaçao;Sem Informaçao;2023
82846;82846;DF;BRASÍLIA;11/12/2023;12:05:00;COLISÃO COM AVE;737-8 MAX;;Sem Informaçao;Sem Informaçao;2023
82845;82845;SP;SÃO PAULO;11/12/2023;10:30:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82844;82844;PB;BAYEUX;06/12/2023;02:00:00;COLISÃO COM AVE;737-8 MAX;NULL;Sem Informaçao;Sem Informaçao;2023
82843;82843;CE;FORTALEZA;09/12/2023;15:20:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82842;82842;RJ;RIO DE JANEIRO;06/12/2023;17:00:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82841;82841;RS;CAXIAS DO SUL;05/12/2023;15:00:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82840;82840;BA;SALVADOR;17/12/2023;21:20:00;COLISÃO COM AVE;A320-214;***;Sem Informaçao;Sem Informaçao;2023
82839;82839;MS;CAMPO GRANDE;17/12/2023;23:32:00;COLISÃO COM AVE;ERJ 190-400;JATO;Sem Informaçao;Sem Informaçao;2023
82838;82838;PR;FOZ DO IGUAÇU;01/12/2023;14:00:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82837;82837;SP;SÃO PAULO;29/11/2023;12:00:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82836;82836;DF;BRASÍLIA;17/12/2023;14:55:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82835;82835;PR;FOZ DO IGUAÇU;11/12/2023;01:53:00;COLISÃO COM AVE;A320-214;NULL;Sem Informaçao;Sem Informaçao;2023
82834;82834;SC;FLORIANÓPOLIS;15/12/2023;03:00:00;COLISÃO COM AVE;A319-112;JATO;Sem Informaçao;Sem Informaçao;2023
82833;82833;SP;GUARULHOS;28/11/2023;10:50:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82832;82832;PR;FOZ DO IGUAÇU;27/11/2023;20:30:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82831;82831;PA;BELÉM;26/11/2023;07:40:00;COLISÃO COM AVE;B737-8MAX;NULL;Sem Informaçao;Sem Informaçao;2023
82830;82830;SP;GUARULHOS;24/11/2023;01:15:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82829;82829;PR;FOZ DO IGUAÇU;24/11/2023;01:50:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82828;82828;SP;SÃO PAULO;24/11/2023;16:12:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82827;82827;RS;PORTO ALEGRE;14/12/2023;01:36:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82826;82826;RJ;RIO DE JANEIRO;21/11/2023;23:55:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82825;82825;PR;FOZ DO IGUAÇU;23/11/2023;14:40:00;COLISÃO COM AVE;737-8 MAX;;Sem Informaçao;Sem Informaçao;2023
82824;82824;DF;BRASÍLIA;20/11/2023;00:50:00;COLISÃO COM AVE;B737-8MAX;NULL;Sem Informaçao;Sem Informaçao;2023
82823;82823;MG;UBERLÂNDIA;12/12/2023;17:44:00;COLISÃO COM AVE;737-8EH;***;Sem Informaçao;Sem Informaçao;2023
82822;82822;RS;PORTO ALEGRE;19/11/2023;15:15:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82821;82821;PR;CURITIBA;24/11/2023;22:05:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ERJ 190-200 IGW;JATO;Sem Informaçao;Sem Informaçao;2023
82820;82820;MG;CONFINS;28/11/2023;14:59:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;208B;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82819;82819;SP;GUARULHOS;29/11/2023;10:40:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82818;82818;PR;SÃO JOSÉ DOS PINHAIS;09/12/2023;20:30:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ERJ 190-200 IGW;JATO;Sem Informaçao;Sem Informaçao;2023
82817;82817;SP;PRESIDENTE PRUDENTE;30/11/2023;20:34:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82816;82816;PR;BOM SUCESSO;01/12/2023;13:00:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR;182E;PISTÃO;Sem Informaçao;Sem Informaçao;2023
82815;82815;SP;CAMPINAS;01/12/2023;22:12:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82813;82813;RJ;RESENDE;14/12/2023;13:42:00;CONTATO ANORMAL COM A PISTA |;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2023
82812;82812;MS;CORUMBÁ;11/12/2023;13:59:00;INCURSÃO EM PISTA;182P;PISTÃO;Sem Informaçao;Sem Informaçao;2023
82811;82811;SP;CAMPINAS;03/11/2023;20:10:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82810;82810;SC;FLORIANÓPOLIS;15/11/2023;06:35:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82808;82808;RJ;RIO DE JANEIRO;19/11/2023;18:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82807;82807;RJ;RIO DE JANEIRO;12/12/2023;18:57:00;COLISÃO COM AVE;SR22;PISTÃO;Sem Informaçao;Sem Informaçao;2023
82806;82806;PB;CAMPINA GRANDE;24/11/2023;21:08:00;COLISÃO COM FAUNA;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82805;82805;RS;IJUÍ;15/12/2023;20:20:00;EXCURSÃO DE PISTA;510;JATO;Sem Informaçao;Sem Informaçao;2023
82804;82804;RS;BAGÉ;13/12/2023;16:13:00;EXCURSÃO DE PISTA;EMB-505;JATO;Sem Informaçao;Sem Informaçao;2023
82802;82802;SP;CAMPINAS;08/12/2023;17:39:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ATR-72-212A (600);TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82801;82801;SP;CAMPINAS;19/11/2023;12:45:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ATR-72-212A (600);TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82800;82800;SP;GUARULHOS;06/11/2023;03:00:00;OPERAÇÕES NO SOLO;767-316;***;Sem Informaçao;Sem Informaçao;2023
82799;82799;SP;GUARULHOS;29/10/2023;19:34:00;OPERAÇÕES NO SOLO;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82798;82798;DF;BRASÍLIA;24/10/2023;19:40:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ERJ 190-400;JATO;Sem Informaçao;Sem Informaçao;2023
82797;82797;RS;PORTO ALEGRE;24/10/2023;03:25:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82796;82796;SC;NAVEGANTES;03/08/2023;22:11:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR;737-8 MAX;;Sem Informaçao;Sem Informaçao;2023
82795;82795;RJ;RIO DE JANEIRO;12/12/2023;09:28:00;COLISÃO COM AVE;A319-112;JATO;Sem Informaçao;Sem Informaçao;2023
82794;82794;PR;CASCAVEL;11/12/2023;23:12:00;COLISÃO COM AVE;A320-214;***;Sem Informaçao;Sem Informaçao;2023
82793;82793;MG;MONTES CLAROS;10/12/2023;17:56:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82792;82792;SP;SÃO JOSÉ DO RIO PRETO;06/12/2023;00:02:00;COLISÃO COM AVE;A320-271N;JATO;Sem Informaçao;Sem Informaçao;2023
82791;82791;RS;CAXIAS DO SUL;08/12/2023;22:27:00;COLISÃO COM AVE;A319-112;JATO;Sem Informaçao;Sem Informaçao;2023
82790;82790;RJ;RIO DE JANEIRO;07/12/2023;00:51:00;COLISÃO COM AVE;ERJ 190-400;JATO;Sem Informaçao;Sem Informaçao;2023
82789;82789;SP;GUARULHOS;07/12/2023;22:20:00;COLISÃO COM AVE;A321-211;***;Sem Informaçao;Sem Informaçao;2023
82788;82788;SP;GUARULHOS;29/11/2023;03:00:00;COLISÃO COM AVE;A321-211;***;Sem Informaçao;Sem Informaçao;2023
82787;82787;MT;VÁRZEA GRANDE;07/12/2023;16:15:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82786;82786;SC;CHAPECÓ;07/12/2023;12:05:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82785;82785;DF;BRASÍLIA;03/12/2023;21:57:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82784;82784;DF;BRASÍLIA;14/11/2023;10:41:00;COLISÃO COM AVE;737-8 MAX;;Sem Informaçao;Sem Informaçao;2023
82783;82783;DF;BRASÍLIA;16/11/2023;12:29:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82782;82782;PI;TERESINA;12/11/2023;05:13:00;COLISÃO COM AVE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82781;82781;RS;PELOTAS;16/11/2023;18:17:00;COLISÃO COM AVE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82780;82780;TO;PALMAS;04/12/2023;04:50:00;COLISÃO COM AVE;A319-132;JATO;Sem Informaçao;Sem Informaçao;2023
82779;82779;RS;PORTO ALEGRE;29/11/2023;19:11:00;COLISÃO COM AVE;A320-251N;***;Sem Informaçao;Sem Informaçao;2023
82778;82778;AC;RIO BRANCO;05/12/2023;02:55:00;COLISÃO COM AVE;737-248C;;Sem Informaçao;Sem Informaçao;2023
82777;82777;RS;PORTO ALEGRE;16/11/2023;12:06:00;COLISÃO COM AVE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82776;82776;PR;MARINGÁ;13/11/2023;23:45:00;COLISÃO COM AVE;ATR-72-212A (600);***;Sem Informaçao;Sem Informaçao;2023
82775;82775;AP;MACAPÁ;05/12/2023;07:16:00;COLISÃO COM AVE;A320;JATO;Sem Informaçao;Sem Informaçao;2023
82774;82774;PR;MARINGÁ;05/12/2023;13:06:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82773;82773;RJ;RIO DE JANEIRO;04/12/2023;19:51:00;COLISÃO COM AVE;B737-8MAX;NULL;Sem Informaçao;Sem Informaçao;2023
82772;82772;SP;GUARULHOS;26/11/2023;21:56:00;COLISÃO COM AVE;A321-211;***;Sem Informaçao;Sem Informaçao;2023
82771;82771;PA;BELÉM;03/12/2023;18:42:00;COLISÃO COM AVE;A320-253N;***;Sem Informaçao;Sem Informaçao;2023
82770;82770;SP;GUARULHOS;25/11/2023;01:21:00;COLISÃO COM AVE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82769;82769;PR;FOZ DO IGUAÇU;02/12/2023;17:00:00;COLISÃO COM AVE;ERJ 190-400;NULL;Sem Informaçao;Sem Informaçao;2023
82768;82768;SC;JOINVILLE;04/12/2023;11:10:00;COLISÃO COM AVE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82767;82767;PR;FOZ DO IGUAÇU;01/12/2023;14:15:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82766;82766;ES;VITÓRIA;02/12/2023;14:30:00;COLISÃO COM AVE;A319-132;JATO;Sem Informaçao;Sem Informaçao;2023
82765;82765;SP;GUARULHOS;30/11/2023;09:06:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82764;82764;SP;GUARULHOS;27/11/2023;19:20:00;COLISÃO COM AVE;A321-231;TURBOEIXO;Sem Informaçao;Sem Informaçao;2023
82763;82763;RS;PORTO ALEGRE;11/11/2023;17:42:00;COLISÃO COM AVE;ERJ 190-200 LR;JATO;Sem Informaçao;Sem Informaçao;2023
82762;82762;SC;JOINVILLE;10/11/2023;15:32:00;COLISÃO COM AVE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82761;82761;SP;CAMPINAS;01/12/2023;11:39:00;COLISÃO COM AVE;A320-253N;JATO;Sem Informaçao;Sem Informaçao;2023
82760;82760;DF;BRASÍLIA;30/11/2023;09:42:00;COLISÃO COM AVE;ERJ 190-200 IGW;TURBOEIXO;Sem Informaçao;Sem Informaçao;2023
82759;82759;RS;PORTO ALEGRE;29/11/2023;16:15:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82758;82758;SP;CAMPINAS;26/11/2023;16:04:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82757;82757;BA;SALVADOR;29/11/2023;20:32:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82756;82756;PR;LONDRINA;27/11/2023;22:42:00;COLISÃO COM AVE;A320-214;NULL;Sem Informaçao;Sem Informaçao;2023
82755;82755;SP;SÃO PAULO;24/11/2023;23:12:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82754;82754;RJ;RIO DE JANEIRO;21/11/2023;13:34:00;COLISÃO COM AVE;A321-231;JATO;Sem Informaçao;Sem Informaçao;2023
82753;82753;GO;GOIÂNIA;19/11/2023;12:10:00;COLISÃO COM AVE;A320-273N;JATO;Sem Informaçao;Sem Informaçao;2023
82752;82752;SE;ARACAJU;23/11/2023;19:47:00;COLISÃO COM AVE;A320-273N;JATO;Sem Informaçao;Sem Informaçao;2023
82751;82751;MG;CONFINS;24/11/2023;23:09:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82750;82750;SP;GUARULHOS;02/12/2023;18:18:00;COLISÃO COM AVE;A320-214;***;Sem Informaçao;Sem Informaçao;2023
82749;82749;SP;SÃO PAULO;11/12/2023;10:24:00;COLISÃO COM AVE;B737-8 MAX;NULL;Sem Informaçao;Sem Informaçao;2023
82748;82748;SP;GUARULHOS;11/12/2023;11:23:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82747;82747;GO;GOIÂNIA;12/11/2023;03:40:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82746;82746;SP;GUARULHOS;09/11/2023;00:10:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82745;82745;SC;JOINVILLE;07/12/2023;00:35:00;COLISÃO COM AVE;ATR-72-212A;***;Sem Informaçao;Sem Informaçao;2023
82744;82744;RJ;RIO DE JANEIRO;12/12/2023;08:56:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82743;82743;SP;CAMPINAS;09/11/2023;01:05:00;COLISÃO COM AVE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82742;82742;GO;GOIÂNIA;09/11/2023;08:10:00;COLISÃO COM AVE;737-86N;JATO;Sem Informaçao;Sem Informaçao;2023
82741;82741;RS;PORTO ALEGRE;18/11/2023;02:50:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82740;82740;SC;FLORIANÓPOLIS;17/11/2023;01:13:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82739;82739;SP;SÃO PAULO;13/12/2023;22:06:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82738;82738;RS;PORTO ALEGRE;13/11/2023;12:19:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82737;82737;SP;SÃO PAULO;12/11/2023;13:20:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82736;82736;SP;GUARULHOS;08/11/2023;00:15:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82735;82735;SP;SÃO PAULO;08/11/2023;00:57:00;COLISÃO COM AVE;ERJ 190-200 IGW;JATO;Sem Informaçao;Sem Informaçao;2023
82734;82734;SP;GUARULHOS;08/11/2023;23:50:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82733;82733;RJ;RIO DE JANEIRO;07/11/2023;21:50:00;COLISÃO COM AVE;737-76N;TURBOEIXO;Sem Informaçao;Sem Informaçao;2023
82732;82732;PR;MARINGÁ;06/11/2023;02:10:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82731;82731;PA;BELÉM;07/11/2023;19:18:00;COLISÃO COM AVE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82730;82730;SP;GUARULHOS;04/11/2023;22:10:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82729;82729;RS;PORTO ALEGRE;04/11/2023;19:02:00;COLISÃO COM AVE;A319-132;JATO;Sem Informaçao;Sem Informaçao;2023
82728;82728;SP;CAMPINAS;04/11/2023;03:04:00;COLISÃO COM AVE;A321-251NX;JATO;Sem Informaçao;Sem Informaçao;2023
82725;82725;MT;VÁRZEA GRANDE;04/11/2023;05:35:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82724;82724;SP;CAMPINAS;02/11/2023;09:10:00;COLISÃO COM AVE;B737-8 MAX;NULL;Sem Informaçao;Sem Informaçao;2023
82721;82721;RO;PORTO VELHO;02/11/2023;06:40:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82720;82720;DF;BRASÍLIA;02/11/2023;08:39:00;COLISÃO COM AVE;ERJ 190-200 IGW;JATO;Sem Informaçao;Sem Informaçao;2023
82717;82717;RJ;RIO DE JANEIRO;01/11/2023;17:00:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82716;82716;PA;SANTARÉM;01/11/2023;05:00:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82715;82715;PE;RECIFE;31/10/2023;21:20:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82714;82714;SP;SÃO PAULO;29/10/2023;13:40:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82713;82713;RS;PORTO ALEGRE;26/10/2023;22:43:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82711;82711;MG;CONFINS;26/10/2023;17:30:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82710;82710;RS;PORTO ALEGRE;26/10/2023;15:05:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82709;82709;MG;CONFINS;26/10/2023;11:00:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82708;82708;PR;SÃO JOSÉ DOS PINHAIS;23/10/2023;10:30:00;COLISÃO COM AVE;737-7EH;JATO;Sem Informaçao;Sem Informaçao;2023
82707;82707;DF;BRASÍLIA;22/10/2023;21:15:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82706;82706;GO;GOIÂNIA;21/10/2023;20:50:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82705;82705;PR;CASCAVEL;17/11/2023;22:50:00;COLISÃO COM FAUNA;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82704;82704;RS;PORTO ALEGRE;24/11/2023;12:42:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82701;82701;SP;CAMPINAS;19/11/2023;17:20:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82697;82697;SP;CAMPINAS;19/11/2023;18:19:00;COLISÃO COM FAUNA;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82696;82696;TO;PALMAS;27/11/2023;06:00:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82695;82695;SC;NAVEGANTES;24/11/2023;10:56:00;COLISÃO COM AVE;A319-132;JATO;Sem Informaçao;Sem Informaçao;2023
82694;82694;SP;GUARULHOS;28/11/2023;09:33:00;COLISÃO COM AVE;A319-112;JATO;Sem Informaçao;Sem Informaçao;2023
82693;82693;RJ;RIO DE JANEIRO;28/11/2023;17:06:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82692;82692;PB;CAMPINA GRANDE;28/11/2023;12:06:00;COLISÃO COM AVE;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82691;82691;PE;RECIFE;28/11/2023;11:45:00;COLISÃO COM AVE;A321-251NX;JATO;Sem Informaçao;Sem Informaçao;2023
82690;82690;BA;SALVADOR;27/11/2023;21:22:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82689;82689;SP;SÃO PAULO;25/11/2023;23:11:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82688;82688;RJ;RIO DE JANEIRO;27/11/2023;19:40:00;COLISÃO COM AVE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82687;82687;RJ;RIO DE JANEIRO;27/11/2023;12:29:00;COLISÃO COM AVE;737-8 MAX;JATO;Sem Informaçao;Sem Informaçao;2023
82686;82686;SP;GUARULHOS;24/11/2023;09:34:00;COLISÃO COM AVE;A319-112;JATO;Sem Informaçao;Sem Informaçao;2023
82685;82685;RS;PORTO ALEGRE;26/11/2023;19:00:00;COLISÃO COM AVE;A320;;Sem Informaçao;Sem Informaçao;2023
82684;82684;RJ;RIO DE JANEIRO;27/11/2023;11:18:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2023
82681;82681;SP;CAMPINAS;26/11/2023;23:42:00;COLISÃO COM AVE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82680;82680;RJ;RIO DE JANEIRO;26/11/2023;18:03:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82679;82679;RS;PORTO ALEGRE;26/11/2023;08:37:00;COLISÃO COM AVE;A320-214;NULL;Sem Informaçao;Sem Informaçao;2023
82678;82678;DF;BRASÍLIA;25/11/2023;00:21:00;COLISÃO COM AVE;A320-271N;JATO;Sem Informaçao;Sem Informaçao;2023
82677;82677;TO;PALMAS;25/11/2023;06:40:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82676;82676;BA;SALVADOR;22/11/2023;08:35:00;COLISÃO COM AVE;A320-273N;JATO;Sem Informaçao;Sem Informaçao;2023
82675;82675;PR;SÃO JOSÉ DOS PINHAIS;24/11/2023;10:03:00;COLISÃO COM AVE;ERJ 190-200 IGW;JATO;Sem Informaçao;Sem Informaçao;2023
82674;82674;SP;GUARULHOS;18/11/2023;22:15:00;COLISÃO COM AVE;777-32WER;JATO;Sem Informaçao;Sem Informaçao;2023
82673;82673;PA;BELÉM;06/11/2023;03:34:00;COLISÃO COM AVE;A320-251N;***;Sem Informaçao;Sem Informaçao;2023
82672;82672;SP;CAMPINAS;21/11/2023;21:56:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82671;82671;MG;CONFINS;05/11/2023;01:01:00;COLISÃO COM AVE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
82670;82670;MG;CONFINS;02/11/2023;09:01:00;COLISÃO COM AVE;ATR-72-212A (600);TURBOÉLICE;Sem Informaçao;Sem Informaçao;2023
82669;82669;PE;RECIFE;02/11/2023;04:10:00;COLISÃO COM AVE;A321-251NX;JATO;Sem Informaçao;Sem Informaçao;2023
82668;82668;RS;PORTO ALEGRE;21/11/2023;18:58:00;COLISÃO COM AVE;A320-214;JATO;Sem Informaçao;Sem Informaçao;2023
82667;82667;RJ;RIO DE JANEIRO;20/11/2023;22:40:00;COLISÃO COM AVE;A320-232;***;Sem Informaçao;Sem Informaçao;2023
82666;82666;PR;SÃO JOSÉ DOS PINHAIS;02/11/2023;12:20:00;COLISÃO COM AVE;ERJ 190-200 IGW;JATO;Sem Informaçao;Sem Informaçao;2023
82665;82665;MA;SÃO LUÍS;01/11/2023;06:38:00;COLISÃO COM AVE;A320-251N;JATO;Sem Informaçao;Sem Informaçao;2023
